704046675	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	5	1	5	1	1	Japan	JA	JA		36	138	JA	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	Japan	JA	JA		36	138	JA	20171105093000	http://rinf.com/alt-news/newswire/north-koreans-are-great-people-trump-rt-us-news/
704046676	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	10	1	10	-4.27872860635697	1	Japan	JA	JA		36	138	JA	1	Iran	IR	IR		32	53	IR	1	Japan	JA	JA		36	138	JA	20171105093000	http://www.foxnews.com/opinion/2017/11/05/trump-should-confront-china-on-north-korean-nukes-during-his-asia-trip.html
704046677	20171105	201711	2017	2017.8356	JPN	TOKYO	JPN								JUD	LAWYER						JUD			0	010	010	01	1	0.0	8	1	8	-0.54570259208732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105093000	https://www.japantimes.co.jp/?post_type=community&p=1299856
704046678	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	040	040	04	1	1.0	1	1	1	-3.60360360360361	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105093000	http://beta.latimes.com/sns-bc-us--trump-north-korea-20171103-story.html
704046679	20171105	201711	2017	2017.8356	JPN	TOKYO	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	1	1	1	-5.68720379146919	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704046680	20171105	201711	2017	2017.8356	JPN	TOKYO	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	1	1	1	-5.68720379146919	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704046681	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								PRK	PYONGYANG	PRK								1	053	053	05	1	3.8	6	1	6	1	1	Japan	JA	JA		36	138	JA	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105093000	http://rinf.com/alt-news/newswire/north-koreans-are-great-people-trump-rt-us-news/
704046682	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								PRK	NORTH KOREA	PRK								1	130	130	13	3	-4.4	10	1	10	-3.60360360360361	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105093000	http://beta.latimes.com/sns-bc-us--trump-north-korea-20171103-story.html
704046683	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								PRKGOV	NORTH KOREA	PRK					GOV			1	043	043	04	1	2.8	1	1	1	1	1	Japan	JA	JA		36	138	JA	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105093000	http://rinf.com/alt-news/newswire/north-koreans-are-great-people-trump-rt-us-news/
704046684	20171105	201711	2017	2017.8356	JPN	JAPANESE	JPN								USA	WASHINGTON	USA								0	040	040	04	1	1.0	4	1	4	-4.27872860635697	1	Japan	JA	JA		36	138	JA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Japan	JA	JA		36	138	JA	20171105093000	http://www.foxnews.com/opinion/2017/11/05/trump-should-confront-china-on-north-korean-nukes-during-his-asia-trip.html
704046685	20171105	201711	2017	2017.8356	JPN	JAPAN	JPN								USAMED	ASSOCIATED PRESS	USA					MED			1	036	036	03	1	4.0	3	1	3	-1.1070110701107	1	Japan	JA	JA		36	138	JA	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	1	Japan	JA	JA		36	138	JA	20171105093000	http://www.philstar.com/headlines/2017/11/05/1755915/look-whos-asia-trump-whos-staying-behind
704046686	20171105	201711	2017	2017.8356	JPNCVL	JAPAN	JPN					CVL			USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-4.27872860635697	1	Japan	JA	JA		36	138	JA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105093000	http://www.foxnews.com/opinion/2017/11/05/trump-should-confront-china-on-north-korean-nukes-during-his-asia-trip.html
704046687	20171105	201711	2017	2017.8356	JPNCVL	JAPANESE	JPN					CVL			USA	WASHINGTON	USA								0	040	040	04	1	1.0	4	1	4	-4.27872860635697	1	Japan	JA	JA		36	138	JA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Japan	JA	JA		36	138	JA	20171105093000	http://www.foxnews.com/opinion/2017/11/05/trump-should-confront-china-on-north-korean-nukes-during-his-asia-trip.html
704046688	20171105	201711	2017	2017.8356	JPNGOV	JAPAN	JPN					GOV			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	5	1	5	2.2608695652174	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105093000	http://indiatoday.intoday.in/story/china-india-australia-us-japan-quadrilateral-dialogue-shinzo-abe-donald-trump/1/1082736.html
704046689	20171105	201711	2017	2017.8356	JPNGOV	JAPAN	JPN					GOV			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	3	1	3	2.2608695652174	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105093000	http://indiatoday.intoday.in/story/china-india-australia-us-japan-quadrilateral-dialogue-shinzo-abe-donald-trump/1/1082736.html
704046690	20171105	201711	2017	2017.8356	JPNGOV	JAPAN	JPN					GOV			JPNGOV	JAPAN	JPN					GOV			1	036	036	03	1	4.0	4	1	2	2.2608695652174	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105093000	http://indiatoday.intoday.in/story/china-india-australia-us-japan-quadrilateral-dialogue-shinzo-abe-donald-trump/1/1082736.html
704046691	20171105	201711	2017	2017.8356	JPNGOV	JAPAN	JPN					GOV			JPNGOV	JAPAN	JPN					GOV			1	040	040	04	1	1.0	2	1	2	2.2608695652174	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20171105093000	http://indiatoday.intoday.in/story/china-india-australia-us-japan-quadrilateral-dialogue-shinzo-abe-donald-trump/1/1082736.html
704046692	20171105	201711	2017	2017.8356	JPNGOV	JAPAN	JPN					GOV			JPNGOV	JAPAN	JPN					GOV			1	040	040	04	1	1.0	2	1	2	2.2608695652174	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105093000	http://indiatoday.intoday.in/story/china-india-australia-us-japan-quadrilateral-dialogue-shinzo-abe-donald-trump/1/1082736.html
704046693	20171105	201711	2017	2017.8356	JUD	LAWYER						JUD													1	010	010	01	1	0.0	3	1	3	-1.40515222482436	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171105093000	http://klfy.com/2017/11/04/paul-manafort-offers-12-million-in-assets-to-avoid-house-arrest/
704046694	20171105	201711	2017	2017.8356	JUD	JUDGE						JUD													0	015	015	01	1	0.0	5	1	5	-5.16759776536313	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105093000	http://www.unionleader.com/A-mothers-lasting-agony:-Raymond-brother,-sister-overdose-6-years-apart
704046695	20171105	201711	2017	2017.8356	JUD	MAGISTRATE						JUD													0	052	052	05	1	3.5	2	1	2	-5.55555555555556	4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	0								4	Queanbeyan, New South Wales, Australia	AS	AS02	4940	-35.3549	149.232	-1596516	20171105093000	http://www.canberratimes.com.au/act-news/nsw-police-in-queanbeyan-monaro-area-using-controversial-suspect-list-20171103-gzehhq.html
704046696	20171105	201711	2017	2017.8356	JUD	JUDGE						JUD													1	0841	084	08	2	7.0	4	1	4	-8	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171105093000	http://www.sudantribune.com/spip.php?article63924
704046697	20171105	201711	2017	2017.8356	JUD	JUDGE						JUD													1	0841	084	08	2	7.0	6	1	6	-8	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								1	Sudan	SU	SU		16	30	SU	20171105093000	http://www.sudantribune.com/spip.php?article63924
704046698	20171105	201711	2017	2017.8356	JUD	ATTORNEY						JUD													1	138	138	13	3	-7.0	1	1	1	-17.8571428571429	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171105093000	http://www.unionleader.com/article/20171104/NEWS03/171109733/0/FRONTPAGE
704046699	20171105	201711	2017	2017.8356	JUD	PROSECUTOR						JUD			AFR	AFRICA	AFR								0	190	190	19	4	-10.0	10	1	10	-3.96600566572242	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105093000	https://www.yahoo.com/news/south-african-prosecutors-pistorius-sentence-shockingly-lenient-seek-112915167--spt.html
704046700	20171105	201711	2017	2017.8356	JUD	LAWYER						JUD			EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	1.22887864823348	0								0								0								20171105093000	http://www.unionleader.com/article/20171105/NEWS0207/171109673
704046701	20171105	201711	2017	2017.8356	JUD	TRIBUNAL						JUD			ELIMIL	RETIRED						ELI	MIL		1	040	040	04	1	1.0	10	1	10	-3.17848410757947	0								0								0								20171105093000	https://timesofindia.indiatimes.com/city/guwahati/those-disrupting-nrc-update-are-assams-enemies-sarbananda-sonowal/articleshow/61515871.cms
704046702	20171105	201711	2017	2017.8356	JUD	JUDICIARY						JUD			GOV	DICTATOR						GOV			0	051	051	05	1	3.4	10	1	10	-5.50458715596331	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171105093000	https://www.rozanaspokesman.com/news/sharif-denies-deal-with-establishment-for-his-return-to-pak
704046703	20171105	201711	2017	2017.8356	JUD	SUPREME COURT						JUD			GOV	GOVERNMENT						GOV			0	114	114	11	3	-2.0	10	1	10	-7.81637717121591	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20171105093000	http://www.thecitizen.in/index.php/en/NewsDetail/index/2/12158/Sexual-Predators-in-Uniform
704046704	20171105	201711	2017	2017.8356	JUD	DISTRICT COURT						JUD			USA	DISTRICT OF COLUMBIA	USA								1	173	173	17	4	-5.0	1	1	1	-1.40515222482436	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171105093000	http://klfy.com/2017/11/04/paul-manafort-offers-12-million-in-assets-to-avoid-house-arrest/
704046705	20171105	201711	2017	2017.8356	JUD	DISTRICT COURT						JUD			USA	DISTRICT OF COLUMBIA	USA								1	173	173	17	4	-5.0	3	1	3	-1.40515222482436	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105093000	http://klfy.com/2017/11/04/paul-manafort-offers-12-million-in-assets-to-avoid-house-arrest/
704046706	20171105	201711	2017	2017.8356	KEN	KENYAN	KEN																		0	020	020	02	1	3.0	8	1	8	-2.67857142857142	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20171105093000	https://www.ynetnews.com/articles/0,7340,L-5038139,00.html
704046707	20171105	201711	2017	2017.8356	KEN	KENYA	KEN																		1	036	036	03	1	4.0	4	1	4	-1.96078431372549	4	Masai, Rift Valley, Kenya	KE	KE08	18585	-0.94734	34.4495	-2249774	0								4	Masai, Rift Valley, Kenya	KE	KE08	18585	-0.94734	34.4495	-2249774	20171105093000	https://mpasho.co.ke/ezekiel-mutua-mocked-international-media-whole-gay-lions-thing/
704046708	20171105	201711	2017	2017.8356	KEN	KENYAN	KEN																		1	040	040	04	1	1.0	10	1	10	-2.67857142857142	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171105093000	https://www.ynetnews.com/articles/0,7340,L-5038139,00.html
704046709	20171105	201711	2017	2017.8356	KEN	KENYA	KEN								MED	MEDIA						MED			1	111	111	11	3	-2.0	4	1	4	-1.96078431372549	4	Masai, Rift Valley, Kenya	KE	KE08	18585	-0.94734	34.4495	-2249774	4	Masai, Rift Valley, Kenya	KE	KE08	18585	-0.94734	34.4495	-2249774	4	Masai, Rift Valley, Kenya	KE	KE08	18585	-0.94734	34.4495	-2249774	20171105093000	https://mpasho.co.ke/ezekiel-mutua-mocked-international-media-whole-gay-lions-thing/
704046710	20171105	201711	2017	2017.8356	KEN	KENYA	KEN								MED	MEDIA						MED			1	111	111	11	3	-2.0	4	1	4	-1.96078431372549	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171105093000	https://mpasho.co.ke/ezekiel-mutua-mocked-international-media-whole-gay-lions-thing/
704046711	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								GOV	HEAD OF STATE						GOV			1	036	036	03	1	4.0	1	1	1	-5.68720379146919	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704046712	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								GOV	HEAD OF STATE						GOV			1	036	036	03	1	4.0	1	1	1	-5.68720379146919	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704046713	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								GOV	HEAD OF STATE						GOV			1	036	036	03	1	4.0	1	1	1	-5.68720379146919	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704046714	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	1	1	1	-3.60360360360361	1	Japan	JA	JA		36	138	JA	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171105093000	http://beta.latimes.com/sns-bc-us--trump-north-korea-20171103-story.html
704046715	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	3	1	3	-3.60360360360361	1	South Korea	KS	KS		37	127.5	KS	1	Philippines	RP	RP		13	122	RP	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20171105093000	http://beta.latimes.com/sns-bc-us--trump-north-korea-20171103-story.html
704046716	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	1	1	1	-3.60360360360361	1	South Korea	KS	KS		37	127.5	KS	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20171105093000	http://beta.latimes.com/sns-bc-us--trump-north-korea-20171103-story.html
704046717	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								JPN	JAPAN	JPN								1	040	040	04	1	1.0	1	1	1	-3.60360360360361	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105093000	http://beta.latimes.com/sns-bc-us--trump-north-korea-20171103-story.html
704046718	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								JPN	TOKYO	JPN								1	042	042	04	1	1.9	2	1	2	-5.68720379146919	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171105093000	http://m.themalaymailonline.com/world/article/hundreds-urge-peace-in-anti-trump-protest-in-s.korea
704046719	20171105	201711	2017	2017.8356	KOR	SOUTH KOREAN	KOR								PRK	NORTH KOREA	PRK								1	020	020	02	1	3.0	10	1	10	-2.36641221374046	4	Wonsan, Kangwon-do, North Korea	KN	KN09	39631	39.1528	127.444	-190685	4	Wonsan, Kangwon-do, North Korea	KN	KN09	39631	39.1528	127.444	-190685	4	Wonsan, Kangwon-do, North Korea	KN	KN09	39631	39.1528	127.444	-190685	20171105093000	https://www.stuff.co.nz/world/asia/98580635/Defector-couldn-t-believe-North-Koreas-lies
704046720	20171105	201711	2017	2017.8356	KOR	SOUTH KOREA	KOR								USAMED	ASSOCIATED PRESS	USA					MED			1	036	036	03	1	4.0	1	1	1	-1.1070110701107	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	1	Japan	JA	JA		36	138	JA	20171105093000	http://www.philstar.com/headlines/2017/11/05/1755915/look-whos-asia-trump-whos-staying-behind
704046721	20171105	201711	2017	2017.8356	LAB	WORKER						LAB													1	0232	023	02	1	3.4	10	1	10	-1.87265917602996	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105093000	http://www.halifaxcourier.co.uk/news/opinion/from-the-pulpit-to-politics-halifax-vicar-shadows-mp-1-8835552
704046722	20171105	201711	2017	2017.8356	LAB	WORKER						LAB													1	036	036	03	1	4.0	10	1	10	-1.87265917602996	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105093000	http://www.halifaxcourier.co.uk/news/opinion/from-the-pulpit-to-politics-halifax-vicar-shadows-mp-1-8835552
704046723	20171105	201711	2017	2017.8356	LAB	WORKER						LAB													1	071	071	07	2	7.4	10	1	10	-1.9872813990461	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105093000	https://www.premiumtimesng.com/news/headlines/248404-cannot-disclose-states-spent-n388-billion-paris-club-refund-nigerian-govt.html
704046724	20171105	201711	2017	2017.8356	LAB	EMPLOYEE						LAB			BUS	COMPANIES						BUS			0	040	040	04	1	1.0	10	1	10	2.24089635854342	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20171105093000	http://magicvalley.com/news/local/idaho-companies-plan-for-trade-mission-to-taiwan-vietnam/article_aa437cd5-c873-5d75-803d-793e42b50413.html
704046725	20171105	201711	2017	2017.8356	LAB	UNIONS						LAB			BUS	INDUSTRY						BUS			1	071	071	07	2	7.4	10	1	10	2.61437908496732	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105093000	http://www.afr.com/personal-finance/superannuation-and-smsfs/cfmeu-collects-12-million-from-super-funds-20171102-gzdquh
704046726	20171105	201711	2017	2017.8356	LAB	EMPLOYEE						LAB			JPN	JAPAN	JPN								0	0874	087	08	2	10.0	2	1	2	-4.88095238095238	1	Japan	JA	JA		36	138	JA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Japan	JA	JA		36	138	JA	20171105093000	https://www.memeorandum.com/171105/p3
704046727	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN																		1	012	012	01	1	-0.4	2	1	2	-5.44090056285178	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105093000	http://rozanaspokesman.com/news/lebanon-pm-resigns-says-fears-for-his-life
704046728	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN																		0	030	030	03	1	4.0	2	1	2	-6.26702997275204	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046729	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN																		0	030	030	03	1	4.0	2	1	2	-6.26702997275204	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046730	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	-6.26702997275204	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046731	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	1	1	1	-6.26702997275204	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046732	20171105	201711	2017	2017.8356	LBN	BEIRUT	LBN								IRN	IRAN	IRN								1	0831	083	08	2	5.0	10	1	10	-5.44090056285178	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105093000	http://rozanaspokesman.com/news/lebanon-pm-resigns-says-fears-for-his-life
704046733	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								MED	TELEVISION						MED			0	040	040	04	1	1.0	3	1	3	-6.26702997275204	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046734	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								MED	TELEVISION						MED			0	040	040	04	1	1.0	1	1	1	-6.26702997275204	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046735	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								MED	TELEVISION						MED			0	040	040	04	1	1.0	1	1	1	-6.26702997275204	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	http://ameinfo.com/money/economy/pm-saad-hariri-dramatically-resigns-whats-next-lebanon/
704046736	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								MED	TELEVISION						MED			0	071	071	07	2	7.4	1	1	1	-8.76897133220906	1	Iran	IR	IR		32	53	IR	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105093000	http://gulfnews.com/news/mena/lebanon/in-lebanon-hariri-exit-raises-spectre-of-fresh-war-1.2118831
704046737	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								SAU	SAUDI	SAU								0	036	036	03	1	4.0	1	1	1	-8.76897133220906	1	Iran	IR	IR		32	53	IR	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171105093000	http://gulfnews.com/news/mena/lebanon/in-lebanon-hariri-exit-raises-spectre-of-fresh-war-1.2118831
704046738	20171105	201711	2017	2017.8356	LBN	LEBANON	LBN								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	1	1	1	-8.08080808080807	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171105093000	https://www.middleeastmonitor.com/20171105-jumblatt-lebanon-too-weak-for-hariri-resignation/
