703880774	20171104	201711	2017	2017.8329	MDV	MALE	MDV																		0	010	010	01	1	0.0	10	1	10	1.06382978723405	2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	0								2	Puerto Rico, United States	US	USPR		18.2766	-66.335	PR	20171104124500	http://bombmagazine.org/articles/jeff-perrone/
703880775	20171104	201711	2017	2017.8329	MDV	MALE	MDV																		0	0874	087	08	2	10.0	10	1	10	-6.5126050420168	3	Englewood, Illinois, United States	US	USIL	IL031	41.7798	-87.6459	408028	0								3	Englewood, Illinois, United States	US	USIL	IL031	41.7798	-87.6459	408028	20171104124500	https://chicago.suntimes.com/news/police-1-dead-6-wounded-in-citywide-shootings-since-friday-afternoon/
703880776	20171104	201711	2017	2017.8329	MDV	MALE	MDV																		0	0874	087	08	2	10.0	10	1	10	-6.5126050420168	3	Oak Lawn, Illinois, United States	US	USIL	IL031	41.7109	-87.7581	414834	0								3	Oak Lawn, Illinois, United States	US	USIL		41.7109	-87.7581	414834	20171104124500	https://chicago.suntimes.com/news/police-1-dead-6-wounded-in-citywide-shootings-since-friday-afternoon/
703880777	20171104	201711	2017	2017.8329	MDV	MALE	MDV																		0	193	193	19	4	-10.0	10	1	10	-6.5126050420168	3	Englewood, Illinois, United States	US	USIL	IL031	41.7798	-87.6459	408028	0								3	Englewood, Illinois, United States	US	USIL	IL031	41.7798	-87.6459	408028	20171104124500	https://chicago.suntimes.com/news/police-1-dead-6-wounded-in-citywide-shootings-since-friday-afternoon/
703880778	20171104	201711	2017	2017.8329	MDV	MALE	MDV								COP	POLICE						COP			0	051	051	05	1	3.4	5	1	5	-5.2896725440806	0								0								0								20171104124500	http://www.nottinghampost.com/news/nottingham-news/man-grew-cannabis-way-stopping-727442
703880779	20171104	201711	2017	2017.8329	MDV	MALE	MDV								COP	POLICE						COP			0	193	193	19	4	-10.0	8	1	8	-6.5126050420168	3	Lawndale, Illinois, United States	US	USIL	IL107	40.2181	-89.2826	411862	3	Englewood, Illinois, United States	US	USIL	IL031	41.7798	-87.6459	408028	3	Lawndale, Illinois, United States	US	USIL	IL107	40.2181	-89.2826	411862	20171104124500	https://chicago.suntimes.com/news/police-1-dead-6-wounded-in-citywide-shootings-since-friday-afternoon/
703880780	20171104	201711	2017	2017.8329	MDV	MALE	MDV								COP	POLICE						COP			0	193	193	19	4	-10.0	2	1	2	-6.5126050420168	3	Lawndale, Illinois, United States	US	USIL	IL107	40.2181	-89.2826	411862	3	Lawndale, Illinois, United States	US	USIL	IL107	40.2181	-89.2826	411862	3	Lawndale, Illinois, United States	US	USIL	IL107	40.2181	-89.2826	411862	20171104124500	https://chicago.suntimes.com/news/police-1-dead-6-wounded-in-citywide-shootings-since-friday-afternoon/
703880781	20171104	201711	2017	2017.8329	MED	TELEVISION						MED													1	010	010	01	1	0.0	3	1	3	3.50515463917526	3	University Of Chicago, Illinois, United States	US	USIL	IL031	41.7898	-87.5998	420158	0								3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	20171104124500	http://www.chicagobusiness.com/article/20171101/NEWS13/171109996/ken-griffins-125-million-donation-will-go-to-university-of-chicagos
703880782	20171104	201711	2017	2017.8329	MED	WEBSITE						MED													0	011	011	01	1	-0.1	10	1	10	-2.71739130434783	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171104124500	http://www.financialexpress.com/industry/union-minister-nitin-gadkari-to-meet-nhai-officials-developers-for-expediting-projects/919590/
703880783	20171104	201711	2017	2017.8329	MED	MAGAZINE						MED													0	020	020	02	1	3.0	5	1	5	-6.47571606475716	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171104124500	http://www.weeklystandard.com/editorial-transparent-lies/article/2010322
703880784	20171104	201711	2017	2017.8329	MED	MAGAZINE						MED													1	030	030	03	1	4.0	10	1	10	2.33463035019455	0								0								0								20171104124500	http://www.techradar.com/deals/the-original-129-inch-ipad-pro-with-128gb-is-350-off
703880785	20171104	201711	2017	2017.8329	MED	JOURNALIST						MED													0	041	041	04	1	1.0	10	1	10	-3.55450236966824	4	Asaba, Delta, Nigeria	NI	NI36	191318	6.20064	6.73385	-2000519	0								4	Asaba, Delta, Nigeria	NI	NI36	191318	6.20064	6.73385	-2000519	20171104124500	https://www.dailytrust.com.ng/okowa-wants-to-assassinate-me-ojougboh-tells-anglican-primate-security-agencies.html
703880786	20171104	201711	2017	2017.8329	MED	WEBSITE						MED													0	090	090	09	2	-2.0	8	1	8	-3.90625	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20171104124500	https://timesofindia.indiatimes.com/city/noida/website-uses-patanjali-name-to-con-people/articleshow/61508370.cms
703880787	20171104	201711	2017	2017.8329	MED	WEBSITE						MED													0	090	090	09	2	-2.0	2	1	2	-3.90625	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	0								4	Haridwar, Uttaranchal, India	IN	IN39	70284	29.9667	78.1667	-2097190	20171104124500	https://timesofindia.indiatimes.com/city/noida/website-uses-patanjali-name-to-con-people/articleshow/61508370.cms
703880788	20171104	201711	2017	2017.8329	MED	MAGAZINE						MED													0	090	090	09	2	-2.0	5	1	5	-6.47571606475716	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171104124500	http://www.weeklystandard.com/editorial-transparent-lies/article/2010322
703880789	20171104	201711	2017	2017.8329	MED	WEBSITE						MED													1	090	090	09	2	-2.0	10	1	10	-7.83132530120482	1	Saudi Arabia	SA	SA		25	45	SA	0								1	Saudi Arabia	SA	SA		25	45	SA	20171104124500	https://www.middleeastmonitor.com/20171104-saudi-deletes-thousands-of-tweets-from-detained-scholars-account/
703880790	20171104	201711	2017	2017.8329	MED	MAGAZINE						MED													0	110	110	11	3	-2.0	5	1	5	-0.74282272636017	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104124500	http://bombmagazine.org/articles/adam-broomberg-and-oliver-chanarin/
703880791	20171104	201711	2017	2017.8329	MED	MEDIA						MED													0	111	111	11	3	-2.0	4	1	4	0.84151472650771	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171104124500	https://www.standardmedia.co.ke/article/2001259304/kfcb-welcomes-multichoice-removal-of-gay-series-from-disney-channel
703880792	20171104	201711	2017	2017.8329	MED	MEDIA						MED													0	111	111	11	3	-2.0	3	1	3	0.84151472650771	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								1	United States	US	US		39.828175	-98.5795	US	20171104124500	https://www.standardmedia.co.ke/article/2001259304/kfcb-welcomes-multichoice-removal-of-gay-series-from-disney-channel
703880793	20171104	201711	2017	2017.8329	MED	WEBSITE						MED													0	172	172	17	4	-5.0	10	1	10	-2.71739130434783	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20171104124500	http://www.financialexpress.com/industry/union-minister-nitin-gadkari-to-meet-nhai-officials-developers-for-expediting-projects/919590/
703880794	20171104	201711	2017	2017.8329	MED	TELECOM						MED			BUS	SERVER						BUS			1	111	111	11	3	-2.0	10	1	10	-3.26086956521739	0								0								0								20171104124500	http://www.techshout.com/macintosh/2017/04/iphone-x-users-facing-activation-issues/
703880795	20171104	201711	2017	2017.8329	MED	MAGAZINE						MED			CVL	COMMUNITY						CVL			0	010	010	01	1	0.0	5	1	5	-0.74282272636017	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104124500	http://bombmagazine.org/articles/adam-broomberg-and-oliver-chanarin/
703880796	20171104	201711	2017	2017.8329	MED	WRITER						MED			CVL	CIVILIAN						CVL			1	180	180	18	4	-9.0	2	1	2	-5.85516178736518	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104124500	http://www.enterprisenews.com/news/20171103/brockton-faces-discrimination-complaint-after-controversial-hire
703880797	20171104	201711	2017	2017.8329	MED	WRITER						MED			CVL	CIVILIAN						CVL			1	180	180	18	4	-9.0	2	1	2	-5.85516178736518	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171104124500	http://www.enterprisenews.com/news/20171103/brockton-faces-discrimination-complaint-after-controversial-hire
703880798	20171104	201711	2017	2017.8329	MED	WRITER						MED			CVL	CIVILIAN						CVL			1	180	180	18	4	-9.0	6	1	6	-5.85516178736518	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	3	Brockton, Massachusetts, United States	US	USMA	MA023	42.0834	-71.0184	617571	20171104124500	http://www.enterprisenews.com/news/20171103/brockton-faces-discrimination-complaint-after-controversial-hire
703880799	20171104	201711	2017	2017.8329	MED	MEDIA						MED			GHA	ACCRA	GHA								1	190	190	19	4	-10.0	10	1	10	-11.731843575419	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20171104124500	https://www.primenewsghana.com/general-news/the-man-behind-accra-mall-false-terrorist-attack-arrested.html
703880800	20171104	201711	2017	2017.8329	MED	SPOKESMAN						MED			IRQ	IRAQI	IRQ								1	190	190	19	4	-10.0	1	1	1	-6.80628272251309	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	20171104124500	http://www.tampabay.com/clashes-between-iraqi-forces-and-is-along-syria-border-ap_world0d86052dcdeb43819eb36ccd6736762b
703880801	20171104	201711	2017	2017.8329	MED	MEDIA						MED			KEN	KENYA	KEN								0	111	111	11	3	-2.0	3	1	3	0.84151472650771	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171104124500	https://www.standardmedia.co.ke/article/2001259304/kfcb-welcomes-multichoice-removal-of-gay-series-from-disney-channel
703880802	20171104	201711	2017	2017.8329	MED	SPOKESMAN						MED			LAB	EMPLOYEE						LAB			0	013	013	01	1	0.4	5	1	5	-0.28011204481793	0								0								0								20171104124500	http://www.kansascity.com/news/politics-government/article182657421.html
703880803	20171104	201711	2017	2017.8329	MED	SPOKESMAN						MED			LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	5	1	5	-0.28011204481793	0								0								0								20171104124500	http://www.kansascity.com/news/politics-government/article182657421.html
703880804	20171104	201711	2017	2017.8329	MED	SPOKESMAN						MED			SAU	SAUDI ARABIA	SAU								1	190	190	19	4	-10.0	2	1	2	-6.80628272251309	1	Iraq	IZ	IZ		33	44	IZ	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	4	Qaim, Jizan, Saudi Arabia	SA	SA17	25310	16.7194	42.9766	-3098090	20171104124500	http://www.tampabay.com/clashes-between-iraqi-forces-and-is-along-syria-border-ap_world0d86052dcdeb43819eb36ccd6736762b
703880805	20171104	201711	2017	2017.8329	MED	MEDIA						MED			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-3.79876796714579	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20171104124500	http://www.thetowntalk.com/story/life/2017/11/03/harvey-weinstein-news-criminal-investigations-updates-sexual-assault-harassment/828432001/
703880806	20171104	201711	2017	2017.8329	MEX	MEXICO	MEX								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	3.3175355450237	1	Mexico	MX	MX		23	-102	MX	4	Nullarbor Plain, Western Australia, Australia	AS	AS08	5494	-30.75	129	-1592439	4	Nullarbor Plain, Western Australia, Australia	AS	AS08	5494	-30.75	129	-1592439	20171104124500	http://www.adelaidenow.com.au/news/south-australia/cave-divers-explore-the-ghostly-caverns-beneath-the-nullarbor-plain/news-story/346bb2fd08dd9188990890390d0c5308?nk=e3d4c069de18ba88accff312f4235af1-1509798784
703880807	20171104	201711	2017	2017.8329	MEX	MEXICAN	MEX								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	8	1	8	3.3175355450237	1	Mexico	MX	MX		23	-102	MX	4	Nullarbor Plain, Western Australia, Australia	AS	AS08	5494	-30.75	129	-1592439	1	Mexico	MX	MX		23	-102	MX	20171104124500	http://www.adelaidenow.com.au/news/south-australia/cave-divers-explore-the-ghostly-caverns-beneath-the-nullarbor-plain/news-story/346bb2fd08dd9188990890390d0c5308?nk=e3d4c069de18ba88accff312f4235af1-1509798784
703880808	20171104	201711	2017	2017.8329	MEX	MEXICO	MEX								FRA	FRANCE	FRA								1	040	040	04	1	1.0	2	1	2	2.0873786407767	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104124500	http://bombmagazine.org/articles/gabriel-orozco/
703880809	20171104	201711	2017	2017.8329	MEX	MEXICO	MEX								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	2.0873786407767	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104124500	http://bombmagazine.org/articles/gabriel-orozco/
703880810	20171104	201711	2017	2017.8329	MEX	MEXICO	MEX								FRA	FRANCE	FRA								1	043	043	04	1	2.8	1	1	1	2.0873786407767	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20171104124500	http://bombmagazine.org/articles/gabriel-orozco/
703880811	20171104	201711	2017	2017.8329	MEX	MEXICO CITY	MEX								USA	WASHINGTON	USA								1	046	046	04	1	7.0	6	1	6	-3.36538461538462	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	2	Washington, United States	US	USWA		47.3917	-121.571	WA	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171104124500	http://www.carscoops.com/2017/11/us-featured-heavily-in-list-of-20-most.html
703880812	20171104	201711	2017	2017.8329	MEX	MEXICO CITY	MEX								USA	WASHINGTON	USA								1	046	046	04	1	7.0	4	1	4	-3.36538461538462	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171104124500	http://www.carscoops.com/2017/11/us-featured-heavily-in-list-of-20-most.html
703880813	20171104	201711	2017	2017.8329	MIL	BATTALION						MIL													1	043	043	04	1	2.8	3	1	3	1.56794425087108	3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	0								3	Clarksville, Tennessee, United States	US	USTN	TN125	36.5298	-87.3595	1269467	20171104124500	http://www.clarksvilleonline.com/2017/11/04/fort-campbell-peacemakers-welcomes-fall-season-festival/
703880814	20171104	201711	2017	2017.8329	MIL	BATTALION						MIL													1	043	043	04	1	2.8	17	1	17	1.76316956708123	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171104124500	http://www.clarksvilleonline.com/2017/11/04/fort-campbell-peacemakers-welcomes-fall-season-festival/print/
703880815	20171104	201711	2017	2017.8329	MIL	BATTALION						MIL													1	130	130	13	3	-4.4	20	1	20	1.7338857696497	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171104124500	http://www.clarksvilleonline.com/2017/11/04/fort-campbell-peacemakers-welcomes-fall-season-festival/
703880816	20171104	201711	2017	2017.8329	MIL	NAVAL						MIL			GOV	AMBASSADOR						GOV			1	020	020	02	1	3.0	3	1	3	-2.28013029315961	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20171104124500	http://www.newsnow.in/news/indian-national-nabbed-in-nepal-for-drug-trafficking
703880817	20171104	201711	2017	2017.8329	MIL	ARMY						MIL			LAB	TRADE UNION						LAB			0	0841	084	08	2	7.0	4	1	4	-0.29644268774703	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104124500	http://www.calvertjournal.com/articles/show/9195/reading-the-revolution-seven-of-the-best-new-books-to-understand-1917
703880818	20171104	201711	2017	2017.8329	MIL	ARMY						MIL			LAB	TRADE UNION						LAB			0	0841	084	08	2	7.0	1	1	1	-0.29644268774703	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104124500	http://www.calvertjournal.com/articles/show/9195/reading-the-revolution-seven-of-the-best-new-books-to-understand-1917
703880819	20171104	201711	2017	2017.8329	MIL	MILITARY						MIL			MILGOV	ARMY						MIL	GOV		0	025	025	02	1	-0.3	2	1	2	-6.86390532544379	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171104124500	http://rightwingnews.com/moonbats/hot-take-bergdahl-shouldnt-given-dishonorable-discharge-stops-healing/
703880820	20171104	201711	2017	2017.8329	MIL	MILITARY						MIL			MILGOV	ARMY						MIL	GOV		0	025	025	02	1	-0.3	3	1	3	-6.86390532544379	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104124500	http://rightwingnews.com/moonbats/hot-take-bergdahl-shouldnt-given-dishonorable-discharge-stops-healing/
703880821	20171104	201711	2017	2017.8329	MIL	ARMY						MIL			USA	AMERICAN	USA								1	042	042	04	1	1.9	5	1	5	1.85185185185185	0								0								0								20171104124500	https://www.sheridanmedia.com/news/look-back-time-nov-4-191796193
703880822	20171104	201711	2017	2017.8329	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH												0	010	010	01	1	0.0	5	1	5	-1.22880314573606	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171104124500	https://seekingalpha.com/article/4120512-newlink-genetics-nlnk-ceo-charles-link-q3-2017-results-earnings-call-transcript
703880823	20171104	201711	2017	2017.8329	MNCHLH	MEDICAL PROPERTIES TRUST						MNC	HLH												1	010	010	01	1	0.0	10	1	10	3.69515011547344	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171104124500	https://ledgergazette.com/2017/11/04/zacks-investment-research-lowers-medical-properties-trust-inc-mpw-to-hold.html
703880824	20171104	201711	2017	2017.8329	MNCKOR	SAMSUNG	KOR					MNC													0	010	010	01	1	0.0	6	1	6	2.42057488653555	4	Pappu, Balochistan, Pakistan	PK	PK02	23625	26.7248	63.8695	10756573	0								4	Pappu, Balochistan, Pakistan	PK	PK02	23625	26.7248	63.8695	10756573	20171104124500	http://aurora.dawn.com/news/1141815
703880825	20171104	201711	2017	2017.8329	MNCUSA	CONOCOPHILLIPS	USA					MNC													0	011	011	01	1	-0.1	10	1	10	-3.12500000000001	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20171104124500	https://www.yahoo.com/news/trump-exit-anti-corruption-pact-120031653.html
703880826	20171104	201711	2017	2017.8329	MNCUSA	NVIDIA	USA					MNC													0	020	020	02	1	3.0	10	1	10	0.9400705052879	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171104124500	http://www.bit-tech.net/reviews/tech/graphics/inno3d-geforce-gtx-1070-ti-ichill-x3-review/1/
703880827	20171104	201711	2017	2017.8329	MNCUSA	COSTCO	USA					MNC													1	036	036	03	1	4.0	10	1	10	-1.05932203389831	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171104124500	http://www.adelaidenow.com.au/thesourcesa/butter-shortage-forces-pastry-prices-up-so-expect-to-pay-more-for-your-morning-croissant/news-story/cdc58d18ac240a36ae1fd2e91ceab5f3
703880828	20171104	201711	2017	2017.8329	MNCUSA	NVIDIA	USA					MNC													1	084	084	08	2	7.0	10	1	10	0.9400705052879	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171104124500	http://www.bit-tech.net/reviews/tech/graphics/inno3d-geforce-gtx-1070-ti-ichill-x3-review/1/
703880829	20171104	201711	2017	2017.8329	MNCUSA	NVIDIA	USA					MNC													1	110	110	11	3	-2.0	10	1	10	0.9400705052879	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171104124500	http://www.bit-tech.net/reviews/tech/graphics/inno3d-geforce-gtx-1070-ti-ichill-x3-review/1/
703880830	20171104	201711	2017	2017.8329	MNCUSA	PEPSICO	USA					MNC													1	192	192	19	4	-9.5	6	1	6	-0.12224938875306	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171104124500	http://www.nasdaq.com/article/3-dividend-stocks-that-thrive-in-both-bull-and-bear-markets-cm871743
703880831	20171104	201711	2017	2017.8329	MNCUSA	DISNEY	USA					MNC			KEN	KENYA	KEN								1	114	114	11	3	-2.0	3	1	3	0.84151472650771	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171104124500	https://www.standardmedia.co.ke/article/2001259304/kfcb-welcomes-multichoice-removal-of-gay-series-from-disney-channel
703880832	20171104	201711	2017	2017.8329	MNCUSA	PEPSICO	USA					MNC			USA	UNITED STATES	USA								1	111	111	11	3	-2.0	2	1	2	-0.12224938875306	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104124500	http://www.nasdaq.com/article/3-dividend-stocks-that-thrive-in-both-bull-and-bear-markets-cm871743
703880833	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS															1	110	110	11	3	-2.0	3	1	3	-7.62195121951223	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171104124500	http://www.latimes.com/opinion/readersreact/la-ol-le-radical-islamic-terrorists-new-york-20171104-story.html
703880834	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS															0	120	120	12	3	-4.0	10	1	10	-0.14641288433383	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20171104124500	https://www.inuth.com/india/heres-why-modi-govt-will-completely-end-haj-subsidy-by-2018/
703880835	20171104	201711	2017	2017.8329	MOS	ISLAM				MOS															1	120	120	12	3	-4.0	2	1	2	-7.1428571428571	4	Muzaffargarh, Punjab, Pakistan	PK	PK04	23670	30.0754	71.1921	-2769931	0								4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20171104124500	http://www.ibtimes.co.uk/bride-desperate-divorce-poisons-husbands-drink-mistakenly-kills-17-laws-1645923
703880836	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					GBR	BRITAIN	GBR								1	090	090	09	2	-2.0	6	2	6	-4.099533437014	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104124500	http://www.digitaljournal.com/news/world/anti-is-forces-converge-on-syria-border-town/article/506762
703880837	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					GBR	UNITED KINGDOM	GBR								1	110	110	11	3	-2.0	2	1	2	-7.62195121951223	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171104124500	http://www.latimes.com/opinion/readersreact/la-ol-le-radical-islamic-terrorists-new-york-20171104-story.html
703880838	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					GBR	UNITED KINGDOM	GBR								1	110	110	11	3	-2.0	2	1	2	-7.62195121951223	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104124500	http://www.latimes.com/opinion/readersreact/la-ol-le-radical-islamic-terrorists-new-york-20171104-story.html
703880839	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					IRL	IRELAND	IRL								1	110	110	11	3	-2.0	2	1	2	-7.62195121951223	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171104124500	http://www.latimes.com/opinion/readersreact/la-ol-le-radical-islamic-terrorists-new-york-20171104-story.html
