703781020	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	4	1	4	6.03174603174603	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171104011500	https://www.dailystar.co.uk/news/latest-news/657506/meghan-markle-prince-harry-british-royals-london-kate-middleton-duchess-of-cambridge
703781021	20171104	201711	2017	2017.8329	GBR	BRITISH	GBR																		0	180	180	18	4	-9.0	10	1	10	-2.75160599571735	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781022	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								BEL	BELGIUM	BEL								0	020	020	02	1	3.0	2	1	2	2.82286520818631	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171104011500	https://www.theguardian.com/books/2017/nov/04/hercule-poirot-new-lease-of-life-agatha-christie-orient-express
703781023	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								BEL	BELGIUM	BEL								0	020	020	02	1	3.0	1	1	1	2.82286520818631	1	United Kingdom	UK	UK		54	-4	UK	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171104011500	https://www.theguardian.com/books/2017/nov/04/hercule-poirot-new-lease-of-life-agatha-christie-orient-express
703781024	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								BEL	BELGIUM	BEL								0	020	020	02	1	3.0	1	1	1	2.82286520818631	1	United Kingdom	UK	UK		54	-4	UK	1	Belgium	BE	BE		50.833333	4	BE	1	United Kingdom	UK	UK		54	-4	UK	20171104011500	https://www.theguardian.com/books/2017/nov/04/hercule-poirot-new-lease-of-life-agatha-christie-orient-express
703781025	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								CAN	CANADA	CAN								1	017	017	01	1	0.0	2	1	2	6.03174603174603	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20171104011500	https://www.dailystar.co.uk/news/latest-news/657506/meghan-markle-prince-harry-british-royals-london-kate-middleton-duchess-of-cambridge
703781026	20171104	201711	2017	2017.8329	GBR	LONDON	GBR								COP	POLICE						COP			1	172	172	17	4	-5.0	10	1	10	-3.47826086956522	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104011500	https://www.northbaynipissing.com/news-story/7771461-child-hospitalized-after-eating-tainted-candy/
703781027	20171104	201711	2017	2017.8329	GBR	LONDON	GBR								CVL	COMMUNITY						CVL			1	031	031	03	1	5.2	7	1	7	0.420168067226891	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104011500	http://www.wymt.com/content/news/New-Town-Center-could-improve-tourism-in-one-Eastern-Kentucky-city--455053863.html
703781028	20171104	201711	2017	2017.8329	GBR	LONDON	GBR								CVL	COMMUNITY						CVL			1	172	172	17	4	-5.0	9	1	9	0.420168067226891	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104011500	http://www.wymt.com/content/news/New-Town-Center-could-improve-tourism-in-one-Eastern-Kentucky-city--455053863.html
703781029	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								CVL	COMMUNITY						CVL			1	172	172	17	4	-5.0	1	1	1	0.420168067226891	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104011500	http://www.wymt.com/content/news/New-Town-Center-could-improve-tourism-in-one-Eastern-Kentucky-city--455053863.html
703781030	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								EDU	UNIVERSITY						EDU			0	070	070	07	2	7.0	2	1	2	-2.75160599571735	1	United Kingdom	UK	UK		54	-4	UK	3	Johns Hopkins University, Maryland, United States	US	USMD		39.329	-76.6206	597619	3	Johns Hopkins University, Maryland, United States	US	USMD		39.329	-76.6206	597619	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781031	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								EDU	UNIVERSITY						EDU			0	070	070	07	2	7.0	2	1	2	-2.75160599571735	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781032	20171104	201711	2017	2017.8329	GBR	BIRMINGHAM	GBR								GBRCOP	BIRMINGHAM	GBR					COP			1	190	190	19	4	-10.0	10	1	10	-5.49450549450549	0								0								0								20171104011500	http://wiat.com/2017/11/03/person-shot-at-gas-station-on-oporto-madrid-blvd/
703781033	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	111	111	11	3	-2.0	2	1	2	-2.75160599571735	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781034	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			1	160	160	16	4	-4.0	4	2	4	-3.84416714242992	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104011500	http://vancouverisland.ctvnews.ca/eby-speaks-about-rooting-out-racism-after-alt-right-posters-appear-at-uvic-1.3663233
703781035	20171104	201711	2017	2017.8329	GBR	SCOTLAND	GBR								MDVELI	MALE	MDV					ELI			0	180	180	18	4	-9.0	2	1	2	-4.71464019851117	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171104011500	http://www.mirror.co.uk/3am/celebrity-news/house-cards-kill-off-kevin-11464714
703781036	20171104	201711	2017	2017.8329	GBR	BIRMINGHAM	GBR								PRT	OPORTO	PRT								1	193	193	19	4	-10.0	10	1	10	-5.49450549450549	0								0								0								20171104011500	http://wiat.com/2017/11/03/person-shot-at-gas-station-on-oporto-madrid-blvd/
703781037	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								RUS	RUSSIAN	RUS								1	130	130	13	3	-4.4	6	1	6	-1.86608122941822	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	20171104011500	http://www.newsandstar.co.uk/news/About-a-quarter-of-Cumbrias-static-speed-cameras-are-switched-OFF-de7c7de0-b115-4f73-b509-29d2ea2b8fd0-ds
703781038	20171104	201711	2017	2017.8329	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-2.75160599571735	1	United Kingdom	UK	UK		54	-4	UK	3	Johns Hopkins University, Maryland, United States	US	USMD		39.329	-76.6206	597619	3	Johns Hopkins University, Maryland, United States	US	USMD		39.329	-76.6206	597619	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781039	20171104	201711	2017	2017.8329	GBR	SCOTLAND	GBR								USA	UNITED STATES	USA								0	090	090	09	2	-2.0	4	1	4	-4.71464019851117	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171104011500	http://www.mirror.co.uk/3am/celebrity-news/house-cards-kill-off-kevin-11464714
703781040	20171104	201711	2017	2017.8329	GBRCOP	MANCHESTER	GBR					COP													1	042	042	04	1	1.9	10	1	10	-4.70588235294118	0								0								0								20171104011500	http://www.thisislancashire.co.uk/news/15640379.Woman_seriously_injured_after_being_hit_by_car/
703781041	20171104	201711	2017	2017.8329	GBRELI	UNITED KINGDOM	GBR					ELI			USA	UNITED STATES	USA								0	180	180	18	4	-9.0	2	1	2	-4.71464019851117	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104011500	http://www.mirror.co.uk/3am/celebrity-news/house-cards-kill-off-kevin-11464714
703781042	20171104	201711	2017	2017.8329	GOV	GOVERNMENT SPOKESMAN						GOV													0	010	010	01	1	0.0	1	1	1	-4.26008968609865	4	Jiaxing, Zhejiang, China	CH	CH02	13322	30.7522	120.75	-1912033	0								4	Jiaxing, Zhejiang, China	CH	CH02	13322	30.7522	120.75	-1912033	20171104011500	https://24tanzania.com/nearly-6000-dead-pigs-collected-from-shanghais-huangpu-river/
703781043	20171104	201711	2017	2017.8329	GOV	KINGDOM						GOV													1	010	010	01	1	0.0	3	1	3	0.38510911424904	4	Ikere, Ekiti, Nigeria	NI	NI54	22981	7.49133	5.23225	-2011525	0								4	Ikere, Ekiti, Nigeria	NI	NI54	22981	7.49133	5.23225	-2011525	20171104011500	http://sunnewsonline.com/promoting-internal-democracy-ekiti-pdp-as-a-case-study-2/
703781044	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	010	010	01	1	0.0	7	1	7	-2.49643366619116	4	Baalbek, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	18791	34.0058	36.2181	-801195	0								4	Baalbek, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	18791	34.0058	36.2181	-801195	20171104011500	http://www.frontpagemag.com/fpm/268312/lost-opportunity-regime-change-iran-admirals-joseph-puder
703781045	20171104	201711	2017	2017.8329	GOV	FIREFIGHTER						GOV													1	010	010	01	1	0.0	2	1	2	-5.12820512820513	4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	0								4	Athens, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20171104011500	https://www.athensmessenger.com/news/fire-chief-local-gas-line-leak-poses-no-public-threat/article_25eb9ac7-0fdf-5d8d-822d-e2178bf488df.html
703781046	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	3	1	3	0.28985507246377	4	Rosebel, Brokopondo, Suriname	NS	NS10	25934	5.08333	-55.15	-915070	0								4	Rosebel, Brokopondo, Suriname	NS	NS10	25934	5.08333	-55.15	-915070	20171104011500	http://www.financialstrend.com/iamgold-corp-usanyseiag-submits-ni-43-101-technical-report-for-saramacca-resource-estimate-43901.html
703781047	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	010	010	01	1	0.0	3	1	3	-2.49643366619116	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104011500	http://www.frontpagemag.com/fpm/268312/lost-opportunity-regime-change-iran-admirals-joseph-puder
703781048	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	010	010	01	1	0.0	3	1	3	-0.70546737213404	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171104011500	http://www.lmtonline.com/nation/article/Fight-looms-over-GOP-plan-to-let-churches-endorse-12330646.php
703781049	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	010	010	01	1	0.0	3	1	3	-2.43902439024391	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	0								3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20171104011500	http://wishtv.com/2017/11/03/indy-ten-point-leader-to-meet-with-us-attorney-general-sessions-faces-backlash/
703781050	20171104	201711	2017	2017.8329	GOV	GOVERNOR						GOV													0	010	010	01	1	0.0	6	1	6	-1.86274509803922	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171104011500	http://news.wfsu.org/post/why-isnt-it-mandatory-doctors-use-state-drug-monitoring-database
703781051	20171104	201711	2017	2017.8329	GOV	MINIST						GOV													0	012	012	01	1	-0.4	6	1	6	-2.36439499304589	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	0								4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20171104011500	https://www.independent.ie/regionals/goreyguardian/news/fionntn-slams-darcy-over-housing-remarks-36274957.html
703781052	20171104	201711	2017	2017.8329	GOV	PRESIDENTIAL AIDE						GOV													0	012	012	01	1	-0.4	6	1	6	-3.90625	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104011500	http://thestreetjournal.org/2017/11/no-fight-between-kyari-oyo-ita-presidency/
703781053	20171104	201711	2017	2017.8329	GOV	HOME AFFAIRS MINIST						GOV													0	012	012	01	1	-0.4	10	1	10	-5.32617671345995	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171104011500	http://carnegieendowment.org/2017/10/31/india-s-rohingya-realpolitik-pub-74590
703781054	20171104	201711	2017	2017.8329	GOV	CHIEF OF STAFF						GOV													1	012	012	01	1	-0.4	2	1	2	-0.6578947368421	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	0								3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20171104011500	http://wishtv.com/2017/11/03/roudebush-medical-center-doctor-opioids-hit-veterans-hard/
703781055	20171104	201711	2017	2017.8329	GOV	CHIEF OF STAFF						GOV													1	012	012	01	1	-0.4	3	1	3	-0.6578947368421	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171104011500	http://wishtv.com/2017/11/03/roudebush-medical-center-doctor-opioids-hit-veterans-hard/
703781056	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	013	013	01	1	0.4	6	1	6	-3.90625	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104011500	http://thestreetjournal.org/2017/11/no-fight-between-kyari-oyo-ita-presidency/
703781057	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	013	013	01	1	0.4	3	1	3	-6.13026819923372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20171104011500	http://nypost.com/2017/11/03/sister-of-nyc-terror-suspect-claims-he-was-brainwashed/
703781058	20171104	201711	2017	2017.8329	GOV	AUTHORITIES						GOV													0	015	015	01	1	0.0	8	1	8	-3.07038261691073	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104011500	http://www.whio.com/news/national-govt--politics/trump-arrives-hawaii-eve-first-official-asia-trip/vWlwLZZ08SFEZnYFZDyn4H/
703781059	20171104	201711	2017	2017.8329	GOV	AUTHORITIES						GOV													0	015	015	01	1	0.0	2	1	2	-3.07038261691073	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	http://www.whio.com/news/national-govt--politics/trump-arrives-hawaii-eve-first-official-asia-trip/vWlwLZZ08SFEZnYFZDyn4H/
703781060	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	017	017	01	1	0.0	8	1	8	4.26829268292683	4	Enniscorthy, Wexford, Ireland	EI	EI30	18308	52.5008	-6.55778	-1502725	0								4	Enniscorthy, Wexford, Ireland	EI	EI30	18308	52.5008	-6.55778	-1502725	20171104011500	https://www.independent.ie/regionals/goreyguardian/news/toibin-named-as-honorary-fellow-of-rcpi-36274959.html
703781061	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	018	018	01	1	3.4	8	1	8	-3.01768990634756	1	Argentina	AR	AR		-34	-64	AR	0								1	Argentina	AR	AR		-34	-64	AR	20171104011500	https://www.nbcnews.com/storyline/nyc-terrorist-attack/who-were-victims-new-york-terrorist-attack-n816341?cid=public-rss_20171104
703781062	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	020	020	02	1	3.0	3	1	3	-2.96220633299285	4	Rebero, Nord, Rwanda	RW	RW13	21979	-1.7886	30.1955	10944772	0								4	Rebero, Nord, Rwanda	RW	RW13	21979	-1.7886	30.1955	10944772	20171104011500	https://24tanzania.com/rwanda-remembers/
703781063	20171104	201711	2017	2017.8329	GOV	ATTORNEY GENERAL						GOV													1	020	020	02	1	3.0	5	1	5	2.48565965583174	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20171104011500	https://atlantadailyworld.com/2017/11/03/illinois-democratic-party-endorses-sen-kwame-raoul-for-attorney-general/
703781064	20171104	201711	2017	2017.8329	GOV	FIRE MARSHAL						GOV													1	020	020	02	1	3.0	5	1	5	-1.03550295857988	3	City Of Lincoln, Alabama, United States	US	USAL	AL121	33.592	-86.1382	2404929	0								3	City Of Lincoln, Alabama, United States	US	USAL		33.592	-86.1382	2404929	20171104011500	http://wiat.com/2017/11/03/sold-out-sky-lantern-festival-prompts-concerns-from-talladega-county-residents/
703781065	20171104	201711	2017	2017.8329	GOV	FIRE MARSHAL						GOV													1	020	020	02	1	3.0	5	1	5	-1.03550295857988	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171104011500	http://wiat.com/2017/11/03/sold-out-sky-lantern-festival-prompts-concerns-from-talladega-county-residents/
703781066	20171104	201711	2017	2017.8329	GOV	GOVERNMENT						GOV													0	020	020	02	1	3.0	2	1	2	-2.75160599571735	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781067	20171104	201711	2017	2017.8329	GOV	GOVERNMENT						GOV													0	020	020	02	1	3.0	8	1	8	-2.75160599571735	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171104011500	http://mobile.wnd.com/2017/11/judges-decision-to-let-bergdahl-off-insane/
703781068	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	020	020	02	1	3.0	5	1	5	-5.74468085106382	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171104011500	http://www.opposingviews.com/i/society/manafort-trial-begin-may-2018
703781069	20171104	201711	2017	2017.8329	GOV	MINIST						GOV													1	020	020	02	1	3.0	3	1	3	-0.40816326530612	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171104011500	http://baltic-review.com/finland-to-stage-massive-war-games-with-allies-in-2020/
703781070	20171104	201711	2017	2017.8329	GOV	GOVERNMENT						GOV													1	026	026	02	1	4.0	5	1	5	-4.26008968609865	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104011500	https://24tanzania.com/nearly-6000-dead-pigs-collected-from-shanghais-huangpu-river/
703781071	20171104	201711	2017	2017.8329	GOV	GOVERNMENT						GOV													1	030	030	03	1	4.0	2	1	2	4.24528301886792	4	Dangoma, Nigeria (general), Nigeria	NI	NI00	191130	9.48333	8.31667	-2004468	0								4	Dangoma, Nigeria (general), Nigeria	NI	NI00	191130	9.48333	8.31667	-2004468	20171104011500	http://punchng.com/160-groups-agree-to-pursue-peace-in-southern-kaduna/
703781072	20171104	201711	2017	2017.8329	GOV	FOREIGN MINIST						GOV													0	0331	033	03	1	5.2	10	1	10	-5.32617671345995	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171104011500	http://carnegieendowment.org/2017/10/31/india-s-rohingya-realpolitik-pub-74590
703781073	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	6	1	6	-0.386847195357836	4	Ticino, Switzerland (general), Switzerland	SZ	SZ00	18364	45.15	9.23333	-2554456	0								4	Ticino, Switzerland (general), Switzerland	SZ	SZ00	18364	45.15	9.23333	-2554456	20171104011500	http://www.ntnews.com.au/news/swiss-village-is-turning-itself-into-a-giant-hotel-to-attract-tourists/news-story/7429b22116307d9463ef374d1c5108ae?nk=d9eb78a758ef4dd57a12ab5a5e218cc4-1509757352
703781074	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	036	036	03	1	4.0	1	1	1	1.36286201022146	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	0								4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703781075	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	10	1	10	2.10970464135021	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171104011500	https://theconservativetreehouse.com/2017/11/03/president-trump-and-first-lady-melania-trump-arrive-in-hawaii/comment-page-1/
703781076	20171104	201711	2017	2017.8329	GOV	MINISTRY						GOV													0	040	040	04	1	1.0	4	1	4	1.01404056162247	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20171104011500	http://sunnewsonline.com/what-reinhard-bonnke-plans-for-nigeria-rev-darku/
703781077	20171104	201711	2017	2017.8329	GOV	MINISTRY						GOV													0	040	040	04	1	1.0	1	1	1	1.01404056162247	4	Gaborone, South East, Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Maseru, Maseru, Lesotho	LT	LT14	18925	-29.3167	27.4833	-1405824	20171104011500	http://sunnewsonline.com/what-reinhard-bonnke-plans-for-nigeria-rev-darku/
703781078	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	040	040	04	1	1.0	6	1	6	-3.90625	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104011500	http://thestreetjournal.org/2017/11/no-fight-between-kyari-oyo-ita-presidency/
703781079	20171104	201711	2017	2017.8329	GOV	GOVERNMENT						GOV													0	040	040	04	1	1.0	8	1	8	-5.32617671345995	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171104011500	http://carnegieendowment.org/2017/10/31/india-s-rohingya-realpolitik-pub-74590
703781080	20171104	201711	2017	2017.8329	GOV	GOVERNMENT						GOV													0	040	040	04	1	1.0	2	1	2	-5.32617671345995	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171104011500	http://carnegieendowment.org/2017/10/31/india-s-rohingya-realpolitik-pub-74590
703781081	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	040	040	04	1	1.0	8	1	8	1.36286201022146	3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	0								3	Honolulu, Hawaii, United States	US	USHI	HI003	21.3069	-157.858	366212	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703781082	20171104	201711	2017	2017.8329	GOV	ATTORNEY GENERAL						GOV													1	040	040	04	1	1.0	10	1	10	-2.43902439024391	3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	0								3	Indianapolis, Indiana, United States	US	USIN	IN097	39.7684	-86.158	452890	20171104011500	http://wishtv.com/2017/11/03/indy-ten-point-leader-to-meet-with-us-attorney-general-sessions-faces-backlash/
703781083	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													0	040	040	04	1	1.0	2	1	2	1.36286201022146	4	Naypyidaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	0								4	Naypyidaw, Mandalay, Myanmar	BM	BM08	41807	19.745	96.1297	9272014	20171104011500	http://www.pacom.mil/Media/News/News-Article-View/Article/1363091/secretary-tillerson-travels-to-japan-south-korea-china-vietnam-the-philippines/
703781084	20171104	201711	2017	2017.8329	GOV	FIRE SERVICE						GOV													0	042	042	04	1	1.9	4	1	4	0.96153846153846	3	Capitol Hill, District of Columbia, United States	US	USDC	DC001	38.889	-77.0003	529313	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171104011500	https://www.firerescue1.com/fire-products/for-firefighters-by-firefighters/articles/358480018-Engaging-Future-Leaders/
703781085	20171104	201711	2017	2017.8329	GOV	FIRE SERVICE						GOV													0	042	042	04	1	1.9	6	1	6	0.96153846153846	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171104011500	https://www.firerescue1.com/fire-products/for-firefighters-by-firefighters/articles/358480018-Engaging-Future-Leaders/
703781086	20171104	201711	2017	2017.8329	GOV	PRESIDENT						GOV													1	046	046	04	1	7.0	5	1	5	0	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171104011500	http://www.mywabashvalley.com/news/hesitant-to-hit-shelves/850838338
